"Start","Stop","Length","Frame"
29728897,29729205,309,1
29742187,29742504,318,1
29757103,29757465,363,1
29761966,29762358,393,1
29762713,29763063,351,1
29778589,29778921,333,1
29783587,29783979,393,1
29795143,29795526,384,1
29837260,29837607,348,1
29887264,29887563,300,1
29896567,29896875,309,1
29918305,29919006,702,1
29942284,29942712,429,1
30013303,30013614,312,1
30069769,30070176,408,1
30141412,30141822,411,1
30143293,30143910,618,1
30152773,30153090,318,1
30155749,30156084,336,1
30165007,30165339,333,1
30184192,30184497,306,1
30186808,30187611,804,1
30190558,30190857,300,1
30254557,30254934,378,1
30266971,30267363,393,1
30269077,30269388,312,1
30293857,30294156,300,1
30299188,30299538,351,1
30323095,30323559,465,1
30323962,30324360,399,1
30329431,30329730,300,1
30367981,30368325,345,1
30375118,30375507,390,1
30443839,30444267,429,1
30447460,30447807,348,1
30457531,30457872,342,1
30467941,30468261,321,1
30495952,30496254,303,1
30503509,30503856,348,1
30519364,30519780,417,1
30553417,30553845,429,1
30605152,30605538,387,1
30610603,30611118,516,1
30684277,30684609,333,1
30689800,30690366,567,1
30748723,30749049,327,1
30855583,30855936,354,1
30872047,30872703,657,1
30877150,30877638,489,1
30881143,30881469,327,1
30921679,30922089,411,1
30928684,30928986,303,1
30959854,30960162,309,1
30967534,30967860,327,1
30971701,30972048,348,1
30976423,30976767,345,1
30988567,30988890,324,1
31014217,31014528,312,1
31017028,31017393,366,1
31058632,31058943,312,1
31117963,31118280,318,1
31150483,31150797,315,1
31153972,31154310,339,1
31178680,31179117,438,1
31222513,31223061,549,1
31244848,31245336,489,1
31263691,31264002,312,1
31323349,31323855,507,1
31363693,31364019,327,1
31389478,31389846,369,1
31415848,31416150,303,1
31418704,31419177,474,1
31541557,31542396,840,1
31656697,31657056,360,1
31678267,31678620,354,1
31685698,31686126,429,1
31761256,31761561,306,1
31789171,31789485,315,1
31793725,31794027,303,1
31816522,31816842,321,1
31820194,31820520,327,1
31846111,31846434,324,1
31914091,31914432,342,1
32085325,32085672,348,1
32093524,32093943,420,1
32216467,32216877,411,1
32274748,32275047,300,1
32379388,32379822,435,1
32441437,32441877,441,1
32446180,32446482,303,1
32508031,32508456,426,1
32525851,32526165,315,1
32655193,32655558,366,1
32655817,32656161,345,1
32690281,32690652,372,1
32747041,32747346,306,1
32750923,32751231,309,1
32752789,32753115,327,1
32761168,32761680,513,1
32770828,32771259,432,1
32798224,32798661,438,1
32817685,32818044,360,1
32824060,32824455,396,1
32837005,32837304,300,1
32842216,32842569,354,1
32860627,32861025,399,1
32914555,32915031,477,1
32923045,32923413,369,1
32939518,32939892,375,1
32980141,32980590,450,1
32982949,32983350,402,1
32986735,32987109,375,1
33041908,33042228,321,1
33047998,33048393,396,1
33074050,33074379,330,1
33078016,33078369,354,1
33091288,33091854,567,1
33120592,33120990,399,1
33130804,33131232,429,1
33135421,33135921,501,1
33157270,33157584,315,1
33177184,33177639,456,1
33238048,33238353,306,1
33244270,33244965,696,1
33257911,33258210,300,1
33264076,33264396,321,1
33270658,33271059,402,1
33280636,33281043,408,1
33304093,33304503,411,1
33330079,33330429,351,1
33336196,33336519,324,1
33346111,33346452,342,1
33393244,33393558,315,1
33395407,33395859,453,1
33410584,33411066,483,1
33411769,33412161,393,1
33429604,33429999,396,1
33483064,33483453,390,1
33496099,33496566,468,1
33498298,33498621,324,1
33518986,33519288,303,1
33537004,33537432,429,1
33539824,33540126,303,1
33557563,33557955,393,1
33580672,33581037,366,1
33593662,33594051,390,1
33660940,33661239,300,1
33672961,33673302,342,1
33679528,33679827,300,1
33679918,33680334,417,1
33690754,33691062,309,1
33714862,33715377,516,1
33741109,33741432,324,1
33863857,33864165,309,1
33871648,33872178,531,1
33872323,33872859,537,1
33951304,33951621,318,1
33966244,33966558,315,1
34005820,34006122,303,1
34009729,34010223,495,1
34100071,34100427,357,1
34123105,34123407,303,1
34212760,34213254,495,1
34213696,34214013,318,1
34301005,34301367,363,1
34308130,34308429,300,1
34326286,34326684,399,1
34374616,34374999,384,1
34396660,34396974,315,1
34437250,34437651,402,1
34457959,34458282,324,1
34474225,34474536,312,1
34482595,34482939,345,1
34520875,34521237,363,1
34526593,34526916,324,1
34615564,34615929,366,1
34678693,34679682,990,1
34688059,34688394,336,1
34828513,34828815,303,1
35012296,35012619,324,1
35127064,35127372,309,1
35128657,35129319,663,1
35145940,35146245,306,1
35150842,35151168,327,1
35182285,35182665,381,1
35222017,35222397,381,1
35299489,35299797,309,1
35305213,35305533,321,1
35321902,35322276,375,1
35361004,35361327,324,1
35363494,35363856,363,1
35393878,35394231,354,1
35398276,35398599,324,1
35410399,35410731,333,1
35560564,35561022,459,1
35589232,35589573,342,1
35600356,35600781,426,1
35604535,35605011,477,1
35660167,35660499,333,1
35718637,35719014,378,1
35721325,35721639,315,1
35746513,35746989,477,1
35803348,35803671,324,1
35857669,35858082,414,1
35874283,35874663,381,1
35907829,35908128,300,1
35909722,35910165,444,1
36007105,36007656,552,1
36025597,36025965,369,1
36043852,36044166,315,1
36051931,36052245,315,1
36065395,36065976,582,1
36080629,36081069,441,1
36105754,36106290,537,1
36136201,36136521,321,1
36182077,36182382,306,1
36246154,36246462,309,1
36284845,36285180,336,1
36314545,36314853,309,1
36336352,36336663,312,1
36347065,36347388,324,1
36432166,36432558,393,1
36605695,36606030,336,1
36612043,36612360,318,1
36725143,36725532,390,1
36791623,36791991,369,1
36876571,36876906,336,1
37019065,37019370,306,1
37023238,37023678,441,1
37044790,37045089,300,1
37168876,37169178,303,1
37214254,37214586,333,1
37250248,37250640,393,1
37270312,37270644,333,1
37273807,37274253,447,1
37326754,37327068,315,1
37345195,37345512,318,1
37376182,37376502,321,1
37390858,37391322,465,1
37626865,37627203,339,1
37664200,37664556,357,1
37683931,37684275,345,1
37734379,37734765,387,1
37754935,37755258,324,1
37762186,37762503,318,1
37775059,37775364,306,1
37781263,37781628,366,1
37823002,37823352,351,1
37823641,37823961,321,1
37842949,37843251,303,1
37846828,37847145,318,1
37899268,37899567,300,1
37908352,37908651,300,1
37921597,37921902,306,1
37934248,37934580,333,1
37950304,37950660,357,1
38013004,38013573,570,1
38027050,38027379,330,1
38036896,38037243,348,1
38097904,38098389,486,1
38102566,38102907,342,1
38256373,38256705,333,1
38256904,38257221,318,1
38332807,38333181,375,1
38350432,38350980,549,1
38364304,38364663,360,1
38415808,38416233,426,1
38418880,38419254,375,1
38420146,38420496,351,1
38478973,38479323,351,1
38489695,38490033,339,1
38603710,38604129,420,1
38615716,38616018,303,1
38630086,38630637,552,1
38631742,38632068,327,1
38653018,38653386,369,1
38660431,38660841,411,1
38681479,38682015,537,1
38686474,38686794,321,1
38716393,38716800,408,1
38742850,38743290,441,1
38778643,38779014,372,1
38780275,38780685,411,1
38791435,38791749,315,1
38800465,38800845,381,1
38811934,38812488,555,1
38812597,38812911,315,1
38820277,38820609,333,1
38827966,38828340,375,1
38856367,38856798,432,1
38866747,38867091,345,1
38891290,38891865,576,1
38901970,38902275,306,1
38911243,38911575,333,1
38925430,38925732,303,1
38927881,38928249,369,1
39051157,39051474,318,1
39068554,39068904,351,1
39082120,39082452,333,1
39091897,39092481,585,1
39114985,39115287,303,1
39120421,39120726,306,1
39155623,39155925,303,1
39168190,39168843,654,1
39250111,39250470,360,1
39256222,39256575,354,1
39276721,39277098,378,1
39279391,39279750,360,1
39295309,39295644,336,1
39301270,39301665,396,1
39382237,39382578,342,1
39385306,39385782,477,1
39393205,39393597,393,1
39396973,39397380,408,1
39404395,39404766,372,1
39435724,39436530,807,1
39503419,39503829,411,1
39526294,39526671,378,1
39565147,39565461,315,1
39644143,39644574,432,1
39654178,39654501,324,1
39662026,39662328,303,1
39666703,39667041,339,1
39672712,39673023,312,1
39681142,39681495,354,1
39686938,39687264,327,1
39711568,39711999,432,1
39729619,39730008,390,1
39730525,39730893,369,1
39761089,39761400,312,1
39767470,39767841,372,1
39773062,39773394,333,1
39796333,39796632,300,1
39878038,39878379,342,1
39879919,39880482,564,1
39899368,39899736,369,1
39923872,39924249,378,1
39927514,39927906,393,1
39942682,39942996,315,1
39949561,39949995,435,1
40140865,40141203,339,1
40283221,40283700,480,1
40318807,40319109,303,1
40323160,40323483,324,1
40349089,40349487,399,1
40385308,40385706,399,1
40387363,40387746,384,1
40391629,40392090,462,1
40393918,40394289,372,1
40411018,40411329,312,1
40411621,40412034,414,1
40448800,40449147,348,1
40456192,40456515,324,1
40465132,40465545,414,1
40466197,40466772,576,1
40482787,40483101,315,1
40493776,40494129,354,1
40496902,40497360,459,1
40518295,40518705,411,1
40528000,40528308,309,1
40596493,40596810,318,1
40648885,40649256,372,1
40748113,40748478,366,1
40813207,40813521,315,1
40817671,40818036,366,1
40842634,40842972,339,1
40855063,40855362,300,1
40901953,40902318,366,1
40985416,40985775,360,1
40988254,40988622,369,1
40998484,40998825,342,1
41020669,41021106,438,1
41134183,41134695,513,1
41140849,41141193,345,1
41171395,41171694,300,1
41201017,41201352,336,1
41222011,41222313,303,1
41226994,41227422,429,1
41267779,41268108,330,1
41271076,41271390,315,1
41278039,41278479,441,1
41281972,41282346,375,1
41357089,41357400,312,1
41436616,41437134,519,1
41484010,41484336,327,1
41520292,41520609,318,1
41582131,41582439,309,1
41589472,41589792,321,1
41642965,41643279,315,1
41653468,41653794,327,1
41668681,41669109,429,1
41690497,41690814,318,1
41725594,41725923,330,1
41741434,41741853,420,1
41750947,41751252,306,1
41752159,41752551,393,1
41767039,41767377,339,1
41803048,41803698,651,1
41911114,41911425,312,1
41919952,41920332,381,1
41939299,41939649,351,1
41983129,41983470,342,1
42015220,42015912,693,1
42034339,42034665,327,1
42093418,42093792,375,1
42103504,42103818,315,1
42136741,42137079,339,1
42138946,42139293,348,1
42139621,42140013,393,1
42258556,42258903,348,1
42280360,42280686,327,1
42287707,42288024,318,1
42301870,42302226,357,1
42326545,42326853,309,1
42328126,42328572,447,1
42336409,42336789,381,1
42435928,42436332,405,1
42440533,42441129,597,1
42483508,42483864,357,1
42515251,42515619,369,1
42570241,42570543,303,1
42627652,42628137,486,1
42665818,42666222,405,1
42685807,42686145,339,1
42687088,42687510,423,1
42736492,42736989,498,1
42739591,42739995,405,1
42750544,42750879,336,1
42811561,42811986,426,1
42833332,42833670,339,1
42881194,42881517,324,1
42884554,42884922,369,1
42911251,42911718,468,1
42939889,42940200,312,1
42960601,42961167,567,1
42992227,42992562,336,1
42995263,42995565,303,1
43040278,43040778,501,1
43052431,43052772,342,1
43095145,43095477,333,1
43098013,43098630,618,1
43102438,43102755,318,1
43108612,43108953,342,1
43124989,43125378,390,1
43182712,43183020,309,1
43214719,43215120,402,1
43227565,43227888,324,1
43265104,43265448,345,1
43265779,43266165,387,1
43351786,43352127,342,1
43363951,43364280,330,1
43409020,43409325,306,1
43420204,43420542,339,1
43484086,43484415,330,1
43585672,43586256,585,1
43590760,43591071,312,1
43625512,43625907,396,1
43677442,43677741,300,1
43706665,43707051,387,1
43780684,43781019,336,1
43805098,43805511,414,1
43813360,43813698,339,1
43823974,43824282,309,1
43905640,43906083,444,1
43920631,43920981,351,1
44014495,44014902,408,1
44023972,44024271,300,1
44024704,44025186,483,1
44025340,44025765,426,1
44097958,44098392,435,1
44104300,44104614,315,1
44174962,44175288,327,1
44197069,44197374,306,1
44218153,44218455,303,1
44218669,44219079,411,1
44219770,44220141,372,1
44234170,44234472,303,1
44238244,44238564,321,1
44241220,44241618,399,1
44257693,44258082,390,1
44295037,44295375,339,1
44326183,44326578,396,1
44342188,44342550,363,1
44378689,44379006,318,1
44424337,44424789,453,1
44429344,44429694,351,1
44464150,44464515,366,1
44479336,44479719,384,1
44484310,44484624,315,1
44498323,44498652,330,1
44589163,44589696,534,1
44620888,44621202,315,1
44694817,44695158,342,1
44696185,44696517,333,1
44722972,44723313,342,1
44770180,44770521,342,1
44788750,44789058,309,1
44831122,44831523,402,1
44858362,44858661,300,1
44872537,44872854,318,1
44951116,44951433,318,1
45006514,45006813,300,1
45082057,45082392,336,1
45175411,45175749,339,1
45196738,45197166,429,1
45205456,45205851,396,1
45214930,45215232,303,1
45236734,45237162,429,1
45288151,45288564,414,1
45342589,45342933,345,1
45386635,45386994,360,1
45388264,45388719,456,1
45392029,45392439,411,1
45497239,45497634,396,1
45503011,45503373,363,1
45504451,45504876,426,1
45518176,45518541,366,1
45522340,45522654,315,1
45534598,45534966,369,1
45537925,45538392,468,1
45553285,45553614,330,1
45581215,45581547,333,1
45611644,45612006,363,1
45778063,45778386,324,1
45800368,45800703,336,1
45848422,45848907,486,1
45925198,45925515,318,1
45926551,45926877,327,1
46009069,46009368,300,1
46009945,46010259,315,1
46116286,46116660,375,1
46240096,46240437,342,1
46255072,46255494,423,1
46298638,46298943,306,1
46409467,46409811,345,1
46415917,46416249,333,1
46453972,46454319,348,1
46493365,46493664,300,1
46567279,46567671,393,1
46710343,46710702,360,1
46759012,46759359,348,1
46918318,46918617,300,1
47090491,47090919,429,1
47137561,47137989,429,1
47179174,47179668,495,1
47379691,47380011,321,1
47589850,47590245,396,1
47628172,47628597,426,1
47702932,47703240,309,1
47745238,47745546,309,1
47791627,47791926,300,1
47798485,47798913,429,1
47831986,47832390,405,1
47904160,47904555,396,1
47908693,47909049,357,1
47946643,47946996,354,1
47963716,47964024,309,1
47979787,47980317,531,1
48112105,48112506,402,1
48120763,48121200,438,1
48139426,48139740,315,1
48155728,48156129,402,1
48164146,48164472,327,1
48244522,48244986,465,1
48358948,48359277,330,1
48383173,48383541,369,1
48490681,48491001,321,1
48584500,48584856,357,1
48840607,48840909,303,1
48919249,48919572,324,1
48982603,48982923,321,1
49004383,49004811,429,1
49113292,49113597,306,1
49127212,49127517,306,1
49154098,49154397,300,1
49161826,49162152,327,1
49304131,49304469,339,1
49333756,49334094,339,1
49387336,49387773,438,1
49388188,49388520,333,1
49389757,49390119,363,1
49408189,49408554,366,1
49490770,49491156,387,1
49537810,49538124,315,1
49737460,49737945,486,1
49815430,49815780,351,1
49877722,49878135,414,1
49909609,49909920,312,1
50005087,50005389,303,1
50009503,50009868,366,1
50018266,50018691,426,1
50186083,50186397,315,1
50287084,50287608,525,1
50331772,50332098,327,1
50361307,50361660,354,1
50371267,50371629,363,1
50399665,50400018,354,1
50465140,50465523,384,1
50511523,50511897,375,1
50531023,50531376,354,1
50564161,50564676,516,1
50602456,50602755,300,1
50658256,50658579,324,1
50662891,50663319,429,1
50789377,50789685,309,1
50910511,50910825,315,1
50959792,50960271,480,1
51030253,51030678,426,1
51085300,51085656,357,1
51095614,51095913,300,1
51248407,51248880,474,1
51310084,51310494,411,1
51568888,51569223,336,1
51730897,51731205,309,1
51746539,51746841,303,1
51799159,51799491,333,1
51922993,51923355,363,1
51972085,51972393,309,1
52135501,52135827,327,1
52160803,52161282,480,1
52182379,52182894,516,1
52310959,52311264,306,1
52335835,52336230,396,1
52437190,52437495,306,1
52561660,52562064,405,1
52568170,52568529,360,1
52594528,52594827,300,1
52688311,52688766,456,1
52712002,52712325,324,1
52819720,52820079,360,1
52909981,52910292,312,1
53052994,53053344,351,1
53067895,53068224,330,1
53095387,53095692,306,1
53111269,53111622,354,1
53150212,53150667,456,1
53155663,53156070,408,1
53194171,53194575,405,1
53222548,53222919,372,1
53243599,53243937,339,1
53281555,53281935,381,1
53289550,53289882,333,1
53376499,53376861,363,1
53527540,53527908,369,1
53548936,53549244,309,1
53628601,53628930,330,1
53634517,53634894,378,1
53816041,53816364,324,1
53834569,53834880,312,1
53838295,53838615,321,1
53844823,53845188,366,1
53890111,53890536,426,1
53897386,53897694,309,1
53913682,53914008,327,1
53919622,53920008,387,1
53920360,53920665,306,1
53989108,53989617,510,1
54082666,54082974,309,1
54093688,54094182,495,1
54098824,54099129,306,1
54279424,54279852,429,1
54300118,54300462,345,1
54376507,54376806,300,1
54434059,54434403,345,1
54446311,54446631,321,1
54488407,54488745,339,1
54492481,54492810,330,1
54502018,54502434,417,1
54503182,54503493,312,1
54503941,54504327,387,1
54519289,54519738,450,1
54545761,54546189,429,1
54652657,54653001,345,1
54716599,54716949,351,1
54920806,54921141,336,1
54928123,54928440,318,1
54991399,54991698,300,1
55039480,55039797,318,1
55088635,55088940,306,1
55162795,55163145,351,1
55243738,55244040,303,1
55307977,55308321,345,1
55449241,55449666,426,1
55460395,55460700,306,1
55504270,55504578,309,1
55526905,55527234,330,1
55528300,55528614,315,1
55531606,55532064,459,1
55556785,55557096,312,1
55562167,55562595,429,1
55573789,55574097,309,1
55608700,55608999,300,1
55616584,55616973,390,1
55649698,55649997,300,1
55711918,55712232,315,1
55761568,55761909,342,1
55829875,55830195,321,1
55935337,55935648,312,1
55984951,55985286,336,1
55990825,55991157,333,1
56072488,56072892,405,1
56126218,56127150,933,1
56237932,56238240,309,1
56275597,56275926,330,1
56302243,56302542,300,1
56318071,56318475,405,1
56321017,56321358,342,1
56418082,56418429,348,1
56455531,56455830,300,1
56474656,56475081,426,1
56489164,56489670,507,1
56499565,56499879,315,1
56508034,56508474,441,1
56510797,56511159,363,1
56541403,56541789,387,1
56608135,56608548,414,1
56618290,56618589,300,1
56628748,56629053,306,1
56663008,56663352,345,1
56687908,56688327,420,1
56741665,56742144,480,1
56754676,56755014,339,1
56769208,56769561,354,1
56831149,56831598,450,1
56874265,56874648,384,1
56879776,56880195,420,1
56921107,56921487,381,1
56940829,56941191,363,1
56945950,56946309,360,1
56951818,56952135,318,1
56971447,56971791,345,1
57042904,57043221,318,1
57051136,57051612,477,1
57171997,57172308,312,1
57179026,57179376,351,1
57186424,57186864,441,1
57217468,57217890,423,1
57306703,57307008,306,1
57341155,57341454,300,1
57353980,57354288,309,1
57411997,57412368,372,1
57487801,57488211,411,1
