"Start","Stop","Length","Frame"
23622562,23622954,393,1
23654497,23655102,606,1
23666149,23667282,1134,1
23667307,23668689,1383,1
23671453,23671830,378,1
23682496,23682915,420,1
23694331,23695041,711,1
23695540,23695947,408,1
23697829,23698281,453,1
23737858,23738352,495,1
23746675,23747073,399,1
23762635,23763342,708,1
23773588,23773974,387,1
23782288,23782788,501,1
23860849,23861151,303,1
23861356,23861967,612,1
23862559,23863071,513,1
23887120,23890965,3846,1
23922154,23922492,339,1
23951131,23951685,555,1
23968555,23969004,450,1
23972890,23973222,333,1
23975962,23976264,303,1
23988103,23988435,333,1
23989921,23990283,363,1
24003667,24004092,426,1
24014554,24014880,327,1
24054595,24054921,327,1
24088393,24089814,1422,1
24090253,24090558,306,1
24092236,24092535,300,1
24099685,24100134,450,1
24112303,24112635,333,1
24118774,24119139,366,1
24147559,24147987,429,1
24163720,24164070,351,1
24195301,24195603,303,1
24195790,24196101,312,1
24206392,24206706,315,1
24224566,24224883,318,1
24244054,24244455,402,1
24268441,24268767,327,1
24288094,24288417,324,1
24319804,24320112,309,1
24335563,24335922,360,1
24342022,24342981,960,1
24343675,24344241,567,1
24375124,24375441,318,1
24377074,24377571,498,1
24394405,24394818,414,1
24419557,24420210,654,1
24431908,24432219,312,1
24435916,24436275,360,1
24497257,24498330,1074,1
24533401,24533751,351,1
24551401,24551931,531,1
24595492,24595983,492,1
24614335,24614751,417,1
24617863,24618243,381,1
24618880,24619221,342,1
24619588,24619917,330,1
24649231,24649542,312,1
24723316,24727161,3846,1
24747571,24747876,306,1
24790273,24790575,303,1
24796078,24796407,330,1
24796561,24796902,342,1
24839008,24841278,2271,1
24868318,24868626,309,1
24882529,24883125,597,1
24898711,24899025,315,1
24900004,24900315,312,1
24910108,24910461,354,1
24967456,24967890,435,1
24973918,24974286,369,1
24981415,24981798,384,1
24997789,24998106,318,1
25031125,25031553,429,1
25073470,25073781,312,1
25121926,25125771,3846,1
25142302,25142700,399,1
25153873,25154277,405,1
25156606,25156956,351,1
25197529,25197897,369,1
25199005,25199376,372,1
25207651,25208013,363,1
25253881,25254324,444,1
25278670,25278984,315,1
25325689,25326066,378,1
25331362,25332015,654,1
25358350,25358700,351,1
25404208,25404876,669,1
25437460,25437771,312,1
25467238,25467567,330,1
25470466,25470804,339,1
25498783,25499385,603,1
25499926,25500225,300,1
25507495,25507803,309,1
25525699,25526028,330,1
25527196,25527585,390,1
25531744,25532058,315,1
25555537,25555848,312,1
25592734,25596579,3846,1
25603960,25604568,609,1
25706191,25706571,381,1
25742539,25742958,420,1
25826443,25826781,339,1
25829821,25830138,318,1
25833274,25833579,306,1
25858966,25859349,384,1
25869232,25869543,312,1
25871248,25871676,429,1
25882432,25882950,519,1
25892386,25892706,321,1
25901599,25901967,369,1
25910275,25911390,1116,1
25913179,25914339,1161,1
25914709,25915275,567,1
25932730,25933065,336,1
25933588,25933932,345,1
25957438,25957782,345,1
25977835,25978221,387,1
25994686,25995117,432,1
25996840,25997145,306,1
26011009,26011425,417,1
26012380,26012706,327,1
26029120,26029455,336,1
26034325,26034693,369,1
26042020,26042322,303,1
26050333,26050647,315,1
26100130,26100438,309,1
26156821,26157132,312,1
26173381,26173839,459,1
26176576,26177058,483,1
26206234,26206545,312,1
26265241,26265624,384,1
26286706,26287044,339,1
26326243,26326866,624,1
26339557,26339886,330,1
26364214,26364522,309,1
26371513,26371878,366,1
26404054,26404443,390,1
26414473,26416302,1830,1
26418997,26419728,732,1
26429254,26429805,552,1
26436103,26436444,342,1
26453941,26454255,315,1
26486377,26486721,345,1
26490523,26490852,330,1
26516101,26516418,318,1
26520256,26520600,345,1
26529220,26529609,390,1
26543209,26543514,306,1
26551621,26551956,336,1
26563414,26563881,468,1
26587048,26587599,552,1
26592244,26592678,435,1
26608534,26608854,321,1
26690269,26690676,408,1
26703673,26704020,348,1
26714890,26715222,333,1
26799466,26799957,492,1
26831161,26831523,363,1
26846767,26847087,321,1
26887663,26888088,426,1
26906434,26907477,1044,1
26944669,26945775,1107,1
26990533,26990898,366,1
26992564,26992950,387,1
26993776,26994090,315,1
26994988,26995368,381,1
26996482,26996805,324,1
27033523,27034698,1176,1
27086056,27086382,327,1
27091288,27091707,420,1
27094429,27094758,330,1
27096289,27097296,1008,1
27097414,27098172,759,1
27106819,27107154,336,1
27112735,27113043,309,1
27127270,27127662,393,1
27129628,27130152,525,1
27137233,27137868,636,1
27141874,27142473,600,1
27183460,27185877,2418,1
27191479,27191781,303,1
27195517,27196449,933,1
27197380,27200334,2955,1
27203011,27203313,303,1
27203617,27204057,441,1
27204166,27204576,411,1
27225124,27225717,594,1
27273940,27274248,309,1
27373975,27374313,339,1
27404152,27404703,552,1
27448789,27449190,402,1
27456115,27456441,327,1
27458050,27458391,342,1
27499672,27500034,363,1
27504934,27505275,342,1
27513691,27513993,303,1
27516613,27516939,327,1
27525232,27525723,492,1
27527524,27527868,345,1
27528307,27528636,330,1
27544276,27544641,366,1
27564064,27564444,381,1
27571849,27572208,360,1
27576772,27577083,312,1
27590020,27590352,333,1
27594328,27594831,504,1
27629788,27630225,438,1
27661759,27662100,342,1
27662116,27662415,300,1
27690211,27690519,309,1
27720832,27721155,324,1
27730516,27731046,531,1
27731248,27732069,822,1
27732211,27734061,1851,1
27734368,27735480,1113,1
27736564,27737562,999,1
27740641,27741204,564,1
27744412,27744777,366,1
27748588,27749022,435,1
27756793,27760638,3846,1
27767710,27768039,330,1
27808654,27808962,309,1
27810076,27810438,363,1
27847156,27847503,348,1
27859165,27859503,339,1
27882013,27882432,420,1
27925177,27925605,429,1
27939640,27939945,306,1
27942178,27942489,312,1
27974779,27975114,336,1
28007320,28007619,300,1
28035061,28035366,306,1
28039036,28039335,300,1
28063240,28063743,504,1
28065172,28065522,351,1
28076833,28077459,627,1
28079134,28079547,414,1
28103545,28103850,306,1
28134577,28134882,306,1
28154431,28154901,471,1
28187110,28187661,552,1
28217470,28217787,318,1
28226719,28227303,585,1
28229374,28229886,513,1
28251184,28251726,543,1
28289167,28290282,1116,1
28303432,28303854,423,1
28303855,28304346,492,1
28307224,28308078,855,1
28372945,28373298,354,1
28382050,28382484,435,1
28386637,28387008,372,1
28402267,28404252,1986,1
28459381,28459866,486,1
28490266,28490604,339,1
28500982,28501335,354,1
28515415,28515948,534,1
28552681,28552986,306,1
28553701,28554084,384,1
28619899,28620237,339,1
28620541,28620975,435,1
28631092,28631448,357,1
28637581,28637922,342,1
28646995,28647300,306,1
28648450,28648854,405,1
28668274,28668801,528,1
28729213,28729524,312,1
28750606,28750932,327,1
28759984,28760340,357,1
28855264,28855953,690,1
28889968,28890540,573,1
28930681,28930980,300,1
28936192,28936512,321,1
28972171,28972503,333,1
29000077,29000409,333,1
29022991,29023533,543,1
29042017,29042469,453,1
29042743,29043102,360,1
29146966,29147340,375,1
29185408,29185827,420,1
29200630,29201070,441,1
29312194,29312547,354,1
29315980,29316309,330,1
29337754,29338320,567,1
29368168,29368662,495,1
29380375,29380809,435,1
29410237,29410542,306,1
29434093,29434479,387,1
29476834,29477169,336,1
29487535,29487870,336,1
29493880,29494191,312,1
29533057,29533368,312,1
29545264,29545656,393,1
29557861,29558448,588,1
29561779,29562159,381,1
29563426,29563776,351,1
29568226,29568540,315,1
29577916,29578320,405,1
29585407,29585724,318,1
29586253,29586627,375,1
29586697,29587017,321,1
29606470,29607681,1212,1
29608882,29609406,525,1
29633083,29633517,435,1
29635807,29636274,468,1
29647909,29648394,486,1
29657074,29657607,534,1
29673922,29674305,384,1
29699335,29699694,360,1
29705326,29709171,3846,1
29788354,29788983,630,1
29833198,29833536,339,1
29838907,29839272,366,1
29873152,29873457,306,1
29896027,29896368,342,1
29926090,29926464,375,1
29943394,29943693,300,1
29968645,29969139,495,1
29979343,29979684,342,1
29995972,29996301,330,1
30000514,30000876,363,1
30048187,30048855,669,1
30067702,30068859,1158,1
30152254,30152553,300,1
30160462,30160929,468,1
30169201,30169503,303,1
30194482,30194949,468,1
30221434,30221823,390,1
30225190,30225555,366,1
30230659,30231234,576,1
30233203,30233505,303,1
30238156,30238473,318,1
30250333,30250692,360,1
30262774,30263100,327,1
30265330,30265680,351,1
30282115,30282417,303,1
30286231,30286599,369,1
30293077,30294681,1605,1
30296671,30297099,429,1
30301276,30301716,441,1
30304024,30304443,420,1
30329914,30330258,345,1
30335881,30337530,1650,1
30341686,30342045,360,1
30347617,30347985,369,1
30373288,30375978,2691,1
30376027,30377133,1107,1
30420703,30421023,321,1
30426808,30427155,348,1
30465130,30465498,369,1
30508924,30509235,312,1
30545779,30546177,399,1
30574807,30575106,300,1
30604753,30605091,339,1
30619432,30619842,411,1
30649669,30650037,369,1
30658720,30659277,558,1
30665965,30666294,330,1
30668362,30668784,423,1
30670450,30671364,915,1
30675520,30675831,312,1
30687574,30688113,540,1
30689857,30690234,378,1
30691234,30691560,327,1
30692827,30693228,402,1
30694252,30694926,675,1
30723046,30723417,372,1
30731182,30731775,594,1
30733963,30735720,1758,1
30744046,30744588,543,1
30747871,30748350,480,1
30748579,30748887,309,1
30751645,30751992,348,1
30761236,30761829,594,1
30761920,30766230,4311,1
30769900,30770241,342,1
30771730,30772065,336,1
30775573,30775914,342,1
30793669,30794037,369,1
30835249,30835821,573,1
30855406,30859257,3852,1
30873169,30873786,618,1
30883468,30883767,300,1
30920845,30921225,381,1
30937174,30937503,330,1
30948970,30949569,600,1
30964129,30964431,303,1
30964663,30964992,330,1
30970687,30971025,339,1
30980170,30980469,300,1
31001098,31001397,300,1
31005877,31006278,402,1
31077442,31081287,3846,1
31122367,31122666,300,1
31151269,31151670,402,1
31187227,31187538,312,1
31191721,31192125,405,1
31203355,31204530,1176,1
31215979,31216311,333,1
31222939,31223595,657,1
31236004,31236306,303,1
31262872,31263225,354,1
31274881,31275588,708,1
31276072,31276422,351,1
31294423,31294761,339,1
31298719,31299027,309,1
31306132,31306467,336,1
31311094,31311633,540,1
31314595,31314957,363,1
31386481,31387689,1209,1
31387720,31389258,1539,1
31399675,31399989,315,1
31411360,31411734,375,1
31415551,31415859,309,1
31417558,31417881,324,1
31454974,31455576,603,1
31470859,31471524,666,1
31472392,31473057,666,1
31491496,31491813,318,1
31501615,31501923,309,1
31560496,31560876,381,1
31571857,31572159,303,1
31598215,31598574,360,1
31669546,31669968,423,1
31680760,31681068,309,1
31681723,31682157,435,1
31702276,31702662,387,1
31718053,31718499,447,1
31761376,31761681,306,1
31771762,31772070,309,1
31791007,31791426,420,1
31823908,31824348,441,1
31835782,31836291,510,1
31851043,31851381,339,1
31875853,31876203,351,1
31910002,31910442,441,1
31919353,31919808,456,1
31929604,31930143,540,1
31940974,31941444,471,1
31957831,31958151,321,1
31959322,31959642,321,1
31960813,31961133,321,1
31962304,31962624,321,1
31986988,31987308,321,1
32009923,32010288,366,1
32043853,32044542,690,1
32062432,32062749,318,1
32064856,32065407,552,1
32072638,32072967,330,1
32098717,32099031,315,1
32131705,32132031,327,1
32177782,32178120,339,1
32189998,32190303,306,1
32231110,32231541,432,1
32260375,32260926,552,1
32264902,32265231,330,1
32266912,32267322,411,1
32276365,32276778,414,1
32289937,32290452,516,1
32368588,32368914,327,1
32372011,32372334,324,1
32373196,32373747,552,1
32398306,32398653,348,1
32437207,32438277,1071,1
32440951,32441943,993,1
32443291,32443911,621,1
32490184,32490483,300,1
32491573,32491920,348,1
32505895,32506287,393,1
32556694,32557017,324,1
32593423,32593728,306,1
32602105,32602419,315,1
32636086,32636502,417,1
32645059,32645376,318,1
32666383,32667498,1116,1
32715277,32715705,429,1
32728009,32728317,309,1
32755549,32756100,552,1
32756371,32758395,2025,1
32758426,32758881,456,1
32772925,32773227,303,1
32792443,32792772,330,1
32802742,32803044,303,1
32812465,32812836,372,1
32817625,32818158,534,1
32842855,32843319,465,1
32850775,32851110,336,1
32852011,32852322,312,1
32873215,32873577,363,1
32878198,32878530,333,1
32899615,32899956,342,1
32915170,32915565,396,1
32958157,32958534,378,1
32977360,32977800,441,1
33009541,33009966,426,1
33014185,33014736,552,1
33040270,33040725,456,1
33046759,33047832,1074,1
33065344,33065655,312,1
33069997,33070485,489,1
33072541,33072906,366,1
33091762,33092118,357,1
33097702,33098034,333,1
33100906,33101355,450,1
33102073,33102696,624,1
33106285,33106614,330,1
33158746,33159237,492,1
33165250,33168204,2955,1
33171133,33171513,381,1
33181243,33181587,345,1
33182824,33183195,372,1
33210394,33210696,303,1
33249352,33249888,537,1
33273808,33274359,552,1
33307156,33307455,300,1
33308317,33308850,534,1
33311251,33311664,414,1
33318292,33318603,312,1
33326650,33327195,546,1
33345151,33345660,510,1
33346075,33346509,435,1
33369253,33369627,375,1
33397039,33397341,303,1
33409192,33410307,1116,1
33444634,33445143,510,1
33486565,33487137,573,1
33496933,33497292,360,1
33502909,33503247,339,1
33541345,33541674,330,1
33557332,33557715,384,1
33559606,33560112,507,1
33560839,33561228,390,1
33566569,33566913,345,1
33575593,33576003,411,1
33652972,33653649,678,1
33665152,33665463,312,1
33670075,33670629,555,1
33692605,33692907,303,1
33809680,33810009,330,1
33887341,33887718,378,1
33908272,33908601,330,1
33953377,33953709,333,1
33965599,33966120,522,1
33983494,33983862,369,1
33987562,33987930,369,1
33988798,33989409,612,1
34011079,34011480,402,1
34033738,34034067,330,1
34078894,34080567,1674,1
34080982,34084116,3135,1
34085125,34085445,321,1
34143835,34144227,393,1
34144486,34144806,321,1
34144891,34145223,333,1
34195804,34196118,315,1
34207639,34208088,450,1
34223734,34224147,414,1
34238059,34238379,321,1
34255372,34255722,351,1
34275235,34275552,318,1
34289530,34290039,510,1
34302679,34303110,432,1
34320448,34320966,519,1
34335112,34335567,456,1
34336054,34336392,339,1
34367608,34367931,324,1
34382644,34382985,342,1
34411417,34411731,315,1
34418611,34419768,1158,1
34426309,34426632,324,1
34456267,34456587,321,1
34457611,34457997,387,1
34470391,34470756,366,1
34485508,34485861,354,1
34497262,34497861,600,1
34505080,34505520,441,1
34505911,34506225,315,1
34519771,34520157,387,1
34522798,34523130,333,1
34550221,34550679,459,1
34551409,34551735,327,1
34553356,34553712,357,1
34559950,34560273,324,1
34599862,34600170,309,1
34630891,34631217,327,1
34634503,34634820,318,1
34637005,34637349,345,1
34640935,34641426,492,1
34643356,34643667,312,1
34649257,34649742,486,1
34661503,34661892,390,1
34669282,34669626,345,1
34680562,34680909,348,1
34697110,34697562,453,1
34714699,34715022,324,1
34722082,34725225,3144,1
34735531,34736238,708,1
34750738,34751157,420,1
34769572,34769907,336,1
34803001,34803429,429,1
34813873,34814547,675,1
34821052,34821423,372,1
34862473,34862922,450,1
34879969,34880709,741,1
34883755,34884153,399,1
34885057,34885425,369,1
34901338,34901727,390,1
34915735,34916109,375,1
34949911,34950234,324,1
34961494,34961820,327,1
35018977,35019321,345,1
35020792,35021214,423,1
35025883,35026224,342,1
35047927,35048460,534,1
35055214,35055531,318,1
35080762,35081190,429,1
35082850,35083269,420,1
35108716,35109117,402,1
35110174,35110578,405,1
35113570,35114139,570,1
35114935,35115315,381,1
35115646,35116053,408,1
35123377,35123685,309,1
35127262,35127789,528,1
35130727,35131212,486,1
35131294,35131596,303,1
35135005,35135751,747,1
35142256,35142810,555,1
35149576,35149884,309,1
35155099,35158944,3846,1
35166697,35167065,369,1
35187547,35187873,327,1
35195812,35196117,306,1
35212576,35212947,372,1
35232757,35233071,315,1
35242642,35242989,348,1
35247979,35248440,462,1
35253205,35253537,333,1
35256304,35256618,315,1
35260429,35260743,315,1
35263735,35264076,342,1
35332732,35333037,306,1
35334325,35334663,339,1
35383012,35383578,567,1
35403910,35404320,411,1
35418931,35419377,447,1
35425663,35425995,333,1
35481295,35481726,432,1
35489503,35489898,396,1
35491174,35491770,597,1
35498521,35498904,384,1
35505853,35506338,486,1
35564077,35564388,312,1
35607859,35608179,321,1
35619460,35619924,465,1
35622952,35623254,303,1
35634130,35634657,528,1
35638699,35639163,465,1
35656981,35657394,414,1
35691832,35692281,450,1
35696740,35697300,561,1
35709874,35710206,333,1
35726488,35726787,300,1
35746534,35746836,303,1
35756896,35757246,351,1
35761807,35762181,375,1
35766517,35766840,324,1
35781214,35781513,300,1
35791789,35794206,2418,1
35844523,35844960,438,1
35859337,35859669,333,1
35864275,35864574,300,1
35874526,35874900,375,1
35890933,35891232,300,1
35921968,35922270,303,1
35922379,35923143,765,1
35925895,35926233,339,1
35926276,35926623,348,1
35934595,35935176,582,1
35965051,35965386,336,1
35995720,35996049,330,1
36003622,36004032,411,1
36010663,36010974,312,1
36032014,36033726,1713,1
36034141,36037275,3135,1
36038281,36038619,339,1
36052567,36052917,351,1
36066496,36066858,363,1
36075832,36076152,321,1
36085297,36085701,405,1
36091984,36092331,348,1
36116122,36116529,408,1
36124138,36124659,522,1
36125596,36125895,300,1
36144694,36145011,318,1
36196051,36196374,324,1
36235741,36236058,318,1
36263713,36264057,345,1
36269116,36269631,516,1
36276931,36277302,372,1
36278419,36278724,306,1
36314776,36315078,303,1
36321241,36321603,363,1
36326851,36327219,369,1
36344719,36345045,327,1
36369925,36370497,573,1
36384424,36384885,462,1
36387784,36388167,384,1
36402310,36402678,369,1
36411487,36411792,306,1
36415807,36416220,414,1
36417205,36417606,402,1
36440725,36441072,348,1
36445789,36446136,348,1
36473593,36473916,324,1
36484342,36484797,456,1
36492520,36492831,312,1
36499753,36500091,339,1
36502195,36502563,369,1
36510565,36510906,342,1
36534505,36534852,348,1
36543541,36543981,441,1
36549940,36550347,408,1
36555805,36556365,561,1
36556741,36557046,306,1
36562654,36563010,357,1
36588604,36588924,321,1
36592663,36593010,348,1
36608518,36608817,300,1
36660715,36661119,405,1
36666220,36666546,327,1
36685984,36686304,321,1
36695821,36696126,306,1
36698815,36699147,333,1
36705937,36706515,579,1
36721819,36722175,357,1
36741292,36742182,891,1
36743173,36743550,378,1
36750082,36750432,351,1
36759673,36759999,327,1
36765031,36765423,393,1
